1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
1001,7,0,148,185,0,88,166.56,0,0,0,2.01,9,3,102,0,61888,0,11682.9,0,16,82038,48,16,-50371.6,675,0,333,-28,0,351110,61606,95,0,0,0,526584,32,137310,0,0,337,25,22,0,114,2310,3681,2212,1,9,2,18,10,1,5,0,33,1418,8028,1,12,935,4,1217,4,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
959,7,1080,148,175,2,40,200,0,2341001.68,0,5.06,9,3,6,14,810640.57,0,67120.72,15,4,36567.08,40,32,-1002888,585,42,12375,-18,0,1584040.3,235289.54,725,0,18,94187.01,9219881.89,20,194118.28,0,0,336,25,22,0,114,1128,3706,3599,1,95,2,0,10,1,5,1,33,1472,9782,1,21,4152,4,2199,1,2,2,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1428,7,48,292,365,6,104,166.56,0,176220,0,4.88,9,3,54,0,652704,0,41755.2,15,22,51225.11,112,96,-1260072,1085,18,5859,-20,0,1496755,510620,215,0,9,59990,3133668,62,401016,0,0,30,25,22,0,25,2577,4008,3557,1,84,1,11,10,1,5,1,44,788,12292,1,12,1448,4,216,1,12,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1617,7,112,172,215,2,0,133.12,0,0,0,6.23,9,3,130,77,1831728,0,13921.17,0,2,72,32,80,-1523032,675,0,21123,-16,0,1409970,0,1870,0,27,258048,2101588,64,86622,0,0,223,0,22,0,175,2902,740,279,1,57,1,15,10,1,5,1,44,770,35,1,12,947,4,3564,1,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3528,7,892,320,400,6,248,166.56,0,828348,0,1.19,9,3,58,504,1091752,0,23802.78,0,14,156615,64,88,148190.4,1370,48,32751,34,0,587960,350330,240,0,27,204932,2357296,46,132240,0,0,233,25,22,0,203,4020,4077,928,1,37,2,13,10,1,5,0,44,6,10062,2,12,2025,4,874,1,10,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,7,592,132,165,6,64,186.64,0,0,0,3.62,9,3,60,280,2663064,0,93577.8,0,2,18043.9,32,64,-140590.8,520,0,50346,-30,0,3748355,286228,445,0,9,917826,4971680,32,103518,0,0,226,25,12,0,120,3935,1457,1196,1,28,1,2,10,1,5,0,33,1548,5482,2,19,2809,4,4105,4,22,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,28,9468,132,165,0,8,339.84,0,9012180,0,5.5,36,12,218,560,0,0,180526.5,40,0,433929,32,0,319858.4,450,108,33489,4,0,139445,172800,9670,0,9,0,9230080,12,0,0,0,137,0,4,0,114,2991,3125,3751,1,98,2,20,4,1,5,0,11,59,10758,1,12,350,1,2751,1,7,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6146,7,76,120,150,0,0,166.56,0,10886400,0,2.99,9,3,46,21,0,0,20206.38,45,0,3936,32,0,110895.6,460,126,9720,22,0,0,0,315,0,0,0,10368000,0,0,0,0,195,25,22,0,117,1527,3281,2598,1,18,2,7,10,1,5,0,33,1548,11929,2,9,2606,4,3435,2,17,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,0,0,52,65,2,8,243.44,0,3186012,0,0.53,9,3,16,0,5712552,0,252035.1,5,0,36135,16,24,-61519.2,380,18,0,4,0,3508195,1045354,0,0,9,210448,10194360,10,0,0,0,104,25,22,0,3,3099,3045,2955,2,50,2,21,10,1,5,0,33,1545,4103,2,12,4002,4,642,1,6,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1736,7,1044,408,510,14,336,133.12,0,876,0,1.65,9,3,56,210,206912,0,6109.41,0,26,339819,168,152,-49647.6,1380,6,42885,32,0,203780,112002,9220,0,0,43764,556032,54,97446,0,0,123,25,22,0,18,617,3429,952,1,78,3,7,10,1,5,0,33,713,5345,2,12,4275,4,1128,1,15,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,0,0,48,60,0,16,20.08,0,3683202,0,5.94,9,3,16,0,0,0,17217.3,5,4,37198.9,8,0,137011.6,3215,24,0,-10,0,1365165,313274,0,0,0,0,9394320,6,5941782,0,0,136,25,22,0,114,3377,3360,5239,1,84,2,7,10,1,5,0,33,183,1862,1,12,3853,4,1088,1,12,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,7,3728,144,180,4,8,350.08,0,6334560,0,4.51,18,3,84,42,2764800,0,211315.2,25,0,119805,32,32,174403.6,685,78,52704,4,0,3894615,87794,2035,0,9,1209600,10624720,26,0,0,0,193,25,22,0,20,2265,2396,4247,1,46,2,2,10,1,5,0,33,1548,6071,2,12,64,4,3328,1,6,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
931,7,724,152,200,2,72,186.64,0,376553.42,0,3.82,9,3,6,28,689161.12,0,35497.72,5,6,43779.67,40,48,-284200,585,24,16803,-18,0,967055.19,182306.33,515,0,9,23662.38,3862572.55,26,136224,0,0,74,25,22,0,37,3956,3808,4798,1,17,1,0,10,1,5,1,33,181,11658,2,12,2055,4,3638,1,20,2,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1981,14,1888,160,200,2,72,240.56,0,5775918,0,5.82,18,6,82,7,251872,0,57196.8,25,10,30756,32,8,62398.8,570,78,22554,0,0,705670,1555200,375,0,18,604800,10348080,14,2169498,0,0,75,46,22,0,200,3571,3243,5006,1,33,1,3,5,1,3,0,18,46,13739,2,12,4114,3,3601,1,16,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,0,0,452,565,10,320,166.56,0,266988,0,4.18,18,6,22,0,1145248,0,8402.04,30,20,583956,112,232,45681.6,1435,138,0,2,0,62380,519918,0,0,0,495131,2120820,10,397680,0,0,337,25,22,0,102,1874,2532,4324,1,17,2,7,10,1,5,0,33,1544,892,2,12,444,4,2665,1,20,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
308,7,140,44,55,10,0,166.56,0,0,0,5.44,9,3,56,56,56968,0,9311.46,0,6,11124,40,64,7673.44,85,0,4581,4,0,0,0,1945,0,0,19005,32204,0,5580,0,0,309,25,22,0,3,156,3811,3207,2,10,2,7,10,1,5,0,33,1548,2220,2,12,3994,4,3901,1,19,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1974,7,1840,252,315,10,72,166.56,0,1662,0,2.81,9,6,146,63,841112,0,17171.04,0,12,134211.34,72,120,3925,990,6,1422,-14,0,1798290,52808,195,0,9,123998,2018372,64,78690,0,0,331,0,22,0,114,1802,4405,2837,1,45,2,18,9,1,5,0,27,807,7744,1,7,2089,6,665,4,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5369,7,376,220,275,4,104,323.76,0,4502646,0,2.6,18,3,108,0,2855248,0,26477.46,15,6,59278.57,56,72,553016,1360,72,7731,-22,0,4805560,151374,15,0,18,359156,9564240,30,268290,0,0,85,0,22,0,203,2526,4047,4823,1,93,2,11,10,1,5,1,44,788,2026,1,12,2002,4,2914,4,22,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1141,7,1812,60,75,0,0,166.56,0,4493376,0,6.23,18,3,110,273,9676800,3,143081.4,10,0,345063,24,16,350769.2,385,60,68490,-8,16,2118415,0,445,0,0,0,10219920,2,0,0,7,216,0,22,0,74,3805,2578,51,1,83,1,18,10,1,5,0,33,1418,214,1,12,1539,4,4217,1,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
672,7,96,48,60,0,40,166.56,0,0,0,2.3,9,3,60,7,48704,0,8453.04,0,2,25167,16,16,43704,250,0,44298,6,0,66555,89190,300,0,9,0,314084,8,87162,0,0,59,34,22,0,102,2667,3913,2335,1,15,2,11,7,1,5,0,42,903,4437,2,12,4058,0,2276,1,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,28,1092,120,150,0,0,286.96,0,0,0,1.82,36,9,48,259,5529600,0,220816.8,0,0,4500,32,64,109604,485,0,65754,-8,0,9504000,0,545,0,0,0,10368000,44,0,0,0,322,25,6,0,74,448,1941,2436,1,84,1,7,10,1,5,0,33,1443,11627,1,0,1905,4,587,0,12,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1120,7,2080,240,300,2,48,314.24,0,3822834,0,6.31,36,3,186,147,4402064,0,141353.7,25,4,416595,48,72,126322,645,90,19737,58,0,6180050,68274,335,0,27,101290,10615720,46,105228,0,0,204,35,22,0,18,2991,1418,1272,1,54,2,17,4,1,5,0,48,1746,1281,2,12,350,4,2751,1,19,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,7,515.97,152,195,2,56,206.8,0,2104354.88,0,4.66,9,3,10,7,1185370.86,0,76318.5,10,4,39283.68,40,40,-1205580,620,42,11503.4,-16,0,1823621.67,277668.63,455,0,9,60526.23,9441000.06,24,195161.13,0,0,166,25,22,0,195,1476,1478,2879,1,55,2,0,10,1,5,1,33,499,4416,2,12,2465,4,3536,1,2,2,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1799,7,40,572,715,12,400,166.56,0,224904,0,5.98,9,3,32,112,330336,0,9944.85,0,10,91890,120,280,165677.2,1925,6,10917,8,0,418695,222600,3195,0,0,59304,1302808,104,311322,0,0,276,25,22,0,180,1438,3631,1721,1,0,2,7,5,1,5,0,18,1550,3169,2,12,2708,3,1143,1,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,14,1168,136,170,6,24,220.08,0,2073600,0,6.78,18,3,44,105,1715080,0,140949.6,10,6,38644.33,40,40,70532.8,490,24,23139,-10,0,3010605,243122,595,0,9,569688,6269120,34,664884,0,0,28,25,22,0,203,239,3202,3450,1,40,1,21,10,1,5,0,33,1305,13903,2,12,3313,4,752,1,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4459,14,88,656,820,10,384,200,0,30516,0,6.43,18,6,74,21,1877472,0,15560.4,25,34,4929,240,304,-56876.8,1910,24,12249,26,0,439185,700314,985,0,0,542633,3174536,104,586710,0,0,241,25,22,0,133,431,1457,2237,1,12,1,7,10,1,5,0,33,1548,326,2,12,4168,4,168,1,12,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,166.56,0,0,0,6.16,9,3,28,0,0,0,27655.5,0,0,42742.29,16,0,0,0,0,0,4,0,0,0,0,0,0,4284.76,0,0,0,0,0,238,33,22,0,100,43,3618,3218,1,14,2,7,8,1,5,0,22,78,7026,2,12,2313,6,885,1,1,1,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1988,35,13968,204,255,6,104,166.56,0,3748104,0,0.04,45,15,126,833,1387976,0,27798.06,35,6,76677,48,24,108761.6,885,66,22185,-30,0,313410,385656,3740,0,45,1343622,6589880,28,324414,0,0,291,0,22,0,216,1830,3531,1974,1,69,2,11,10,1,5,0,44,788,11157,1,12,224,4,826,1,14,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1239,7,32,272,340,4,80,257.28,10,5788014,0,1.11,9,3,80,7,1988248,0,150697.2,20,2,54384,48,88,-40995.2,770,84,4869,-28,16,1516305,331018,355,0,9,556311,7766800,56,380220,0,0,44,25,22,0,18,2136,1109,4202,1,54,2,7,5,1,5,0,18,1550,11421,1,12,1193,3,1848,1,19,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,7,96,164,205,2,64,253.52,0,4105768.73,0,6.03,18,3,8,7,1626124.89,0,174118.51,20,4,37614.97,32,40,-1784912,615,60,2628,4,0,3388079.67,504676.01,200,0,9,80013.77,10386096.57,28,366482.66,0,0,41,25,22,0,131,2055,1651,2498,1,89,2,0,4,1,5,0,33,1544,2638,1,12,726,4,3753,1,9,3,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,2,0,0,0,0,0,1.1,9,3,14,0,0,0,0,0,0,21733.46,40,0,-1496236,0,0,0,4,0,0,0,0,0,0,108080.09,0,0,0,0,0,104,25,22,0,130,3099,3531,1337,1,50,2,7,10,1,5,0,33,1544,12665,2,12,4002,4,642,1,6,2,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
742,7,4,64,80,6,0,200,0,0,0,2.96,9,3,42,14,83712,0,8267.01,0,12,25065,32,40,-226315.6,255,0,56430,16,0,98820,0,40,0,9,53501,146244,10,37998,0,0,70,25,22,0,149,2942,3387,1614,1,27,2,21,10,1,5,0,33,1548,6964,2,12,4184,4,1596,1,11,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784,14,1816,124,155,0,0,366.88,0,0,0,5.91,18,6,84,0,6220800,0,168261.9,0,0,109059,32,72,3345996,505,0,17550,-8,0,9504000,0,1645,0,18,0,10713600,44,0,0,0,71,25,22,0,94,784,2690,2251,1,47,3,18,10,1,5,0,33,895,364,2,12,3368,4,2471,1,13,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1946,7,956,320,400,10,104,220.08,0,4944,0,5.72,9,3,84,63,114512,0,3622.53,0,4,1377,80,136,-3789.14,1460,12,16920,4,0,162790,18292,3670,0,9,29190,229028,92,2490,0,0,157,25,22,0,178,3688,4016,4366,1,79,2,18,10,1,5,0,33,1418,10440,2,15,4264,4,180,1,14,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2163,7,1712,420,525,8,184,185.28,0,878826,0,1.18,18,3,176,35,1080104,0,35441.7,10,18,456,56,128,5687.16,1245,30,3312,4,0,2528855,274334,190,0,27,491260,4222520,100,761808,0,0,104,20,22,0,38,2991,3334,2948,1,30,2,11,4,1,5,0,44,869,9822,2,12,350,4,2751,1,6,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1407,7,1500,256,320,6,144,200.08,0,845904,0,6.04,9,3,156,56,1906376,0,38981.1,5,12,90399,88,96,374569.2,890,36,6714,-30,0,2828375,330068,1900,0,18,387044,4558440,42,177438,0,0,30,42,22,0,211,2991,1957,2385,1,84,2,19,4,1,5,0,60,307,12430,1,12,350,4,2751,1,12,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2191,7,1380,388,485,12,264,166.56,0,17688,0,6.26,18,3,136,105,273888,0,4314.33,15,20,272379,136,120,58884.4,1325,18,22068,-30,0,339180,162208,5145,0,9,44464,832784,66,124194,0,0,95,0,22,0,178,88,3976,3996,1,35,2,11,10,1,5,0,44,788,12550,2,21,2552,4,147,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
777,7,3432,100,125,0,16,270.56,0,5959962,0,6.5,18,3,76,2009,1268080,0,105046.8,20,0,1572123,24,16,-132866.4,490,78,12510,36,0,1434290,317018,22460,0,18,0,7771200,8,0,0,0,113,25,22,0,58,667,3248,3752,1,40,3,19,8,1,5,0,22,26,4308,1,12,2061,6,3078,1,8,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,7,2988,128,160,0,48,133.12,5,5451960,0,4.66,9,3,74,49,2073608,0,251685.9,20,4,9726.28,32,24,213585.2,455,66,23355,-4,8,2019190,1036800,7425,0,0,0,10434000,12,1036800,0,0,242,25,22,0,74,373,719,5262,1,56,3,7,10,1,5,0,33,713,13822,2,12,1098,4,810,2,18,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,7,1988,328,410,6,200,200,0,285078,0,5.41,9,3,108,469,1875504,0,22634.16,15,6,66350.71,56,88,125348,1040,96,3159,-12,0,466720,920794,475,0,0,753774,3692224,48,394662,0,0,111,0,22,0,30,3176,1680,1742,1,95,2,7,10,1,5,0,33,895,2056,2,12,3176,4,363,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
889,7,0,464,580,0,152,290.4,0,7045500,0,4.37,9,3,30,0,0,0,170928.9,190,4,125898,24,0,-26165,920,114,927,6,0,1601460,668962,5,0,0,0,9760200,76,1036800,0,0,165,25,22,0,114,413,1939,5138,1,93,2,7,10,1,5,0,33,1305,5321,2,12,3306,4,2821,1,22,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,0,20,0,0,4,0,293.84,0,0,0,6.62,9,3,90,0,0,9,49325.7,0,0,32009.46,56,0,-1472484,0,0,4842,66,40,0,0,0,0,9,126669.3,0,0,0,0,14,61,5,22,0,36,1802,2453,2341,1,60,1,16,9,1,5,0,27,1724,6881,2,12,2089,6,665,1,3,1,29,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
273,0,0,132,165,2,48,290.32,0,3326454,0,4.7,9,3,20,0,3168040,0,223521.9,15,4,55836.01,32,40,103524.4,515,42,0,4,0,3960055,950414,0,0,9,554407,10454560,20,950412,0,0,145,25,22,0,114,1571,1954,3954,1,46,2,21,10,1,5,0,33,1317,1938,1,12,129,4,3406,4,6,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3283,7,136,552,690,12,288,200,0,360864,0,1.49,18,3,60,112,311376,0,9826.2,120,26,342537,256,160,-1466644,1505,114,40662,-22,0,299640,332680,2135,0,9,132818,1646556,52,329538,0,0,13,25,22,0,13,2614,3054,5670,1,23,2,7,10,1,5,1,33,1548,7150,1,12,1993,4,3990,1,7,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,7,180,132,165,0,64,324.96,0,2376180,0,4.45,18,6,76,0,1346768,0,144842.1,30,2,37434,48,24,23597,1075,30,20565,28,0,3443860,1267250,30,0,9,0,9662000,20,475218,0,0,190,25,22,0,216,1953,4905,85,1,79,2,2,10,1,5,0,33,1548,8119,1,12,3730,4,2650,1,14,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,14,400,132,165,4,0,286.96,0,47850,0,2.21,18,6,62,63,5529600,0,216463.5,0,0,68154,32,64,179720.8,515,18,10206,36,0,9504000,0,3340,0,27,1209600,10399920,44,0,0,0,201,25,22,0,62,3966,4881,449,1,37,2,18,10,1,5,0,33,111,8474,1,12,3991,4,3671,4,10,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,0,0,536,670,8,56,291.44,5,1868844,0,5.97,18,3,28,0,204616,0,27211.2,15,2,2082,64,224,-517372,1565,36,0,-22,8,1934125,70818,0,0,9,142646,3989036,178,109626,0,0,136,25,12,0,18,163,3019,4959,1,36,2,21,10,1,5,1,33,1305,9786,1,0,4207,4,209,0,12,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2,0,186.64,0,0,0,0.43,9,3,18,0,0,0,0,0,0,53576.7,40,0,0,0,0,0,4,0,0,0,0,0,9,41191.16,0,0,0,0,0,0,25,22,0,17,3923,1931,1440,1,74,1,19,10,1,4,0,33,1772,10838,2,0,3611,4,3110,0,0,2,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
91,0,0,28,35,0,0,265.76,0,3934974,0,1.3,18,3,14,0,8815280,0,327318,0,2,310665,0,16,-30650.56,140,12,0,4,0,404920,0,0,0,0,0,8902120,4,2320824,0,0,243,25,22,0,84,3053,4036,4191,1,13,2,7,10,1,5,0,33,1384,4833,1,12,1944,4,2244,1,20,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
798,7,3360,128,160,0,24,253.52,0,4369338,0,4.97,36,3,40,21,1267232,0,218331.3,35,4,63468,40,16,103033.2,520,54,9891,14,0,3385450,475212,2520,0,9,0,9592600,18,728820,0,0,129,25,22,0,166,2807,4655,2553,1,96,2,21,10,1,5,0,33,1548,8980,2,12,2827,4,3716,1,18,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,7,3828,376,470,0,88,200,0,301080,0,2.92,9,3,104,7,277704,0,15489.54,0,10,14298,24,56,105624,1320,66,9783,24,0,1482010,170540,1645,0,36,0,1991264,120,187506,0,0,329,0,22,0,62,1740,3589,2001,1,37,2,11,5,1,5,0,34,1698,3287,2,12,3629,6,807,1,10,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2709,21,3136,448,560,6,256,166.56,0,21120,0,2.57,27,3,160,203,250960,0,4406.52,5,20,247632,96,144,40823.6,2015,18,3474,-4,0,395420,136622,850,0,27,22484,771088,96,60180,0,0,199,0,22,0,18,499,1422,1606,1,88,1,11,10,1,5,0,44,788,11378,1,12,2464,4,1092,1,10,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
371,0,0,68,85,0,32,230.56,5,2851392,0,3.91,9,3,24,0,0,0,54856.5,10,2,23514,8,0,-452720,320,36,0,-8,8,1258805,563540,0,0,9,0,4949120,8,420618,0,0,158,25,22,0,18,1709,1312,808,1,43,3,16,10,1,5,1,44,788,3252,1,12,2818,4,3043,1,7,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2135,7,1744,496,620,6,272,220.08,0,5628738,0,0.77,9,3,150,0,1532120,0,90106.2,60,14,41679.16,88,64,361921.6,2555,114,9306,-30,0,3239675,382170,1545,0,27,1018493,10323360,88,87402,0,0,59,0,22,0,18,3705,651,3045,1,27,2,19,10,1,5,0,60,307,4946,2,16,330,4,1895,4,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,7,88,0,0,2,0,166.56,0,0,0,3.25,9,3,30,0,0,0,6388.71,0,0,1194,56,0,81176.8,100,0,9657,4,0,0,0,385,0,0,153276.54,0,0,0,0,0,47,25,22,0,35,2827,440,654,1,2,3,7,10,1,5,0,33,1548,11406,2,12,2207,4,3483,1,7,2,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1022,7,4596,272,340,4,104,133.12,0,0,0,4.68,18,3,60,287,190632,0,7997.94,0,8,100257,32,104,28130.28,1055,0,12609,4,0,763425,78008,3160,0,9,25326,893264,76,46788,0,0,129,25,22,0,98,4018,4246,4854,1,44,1,12,10,1,5,0,44,788,11768,2,12,312,4,2459,1,18,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
